title,emotion
在这里不知道要死磕到什么时候，继续移仓千红制药，强,0
$贵州茅台(SH600519)$,0
抢：刚发：翰宇药业携手中国医药推进“抗感染”创新药,1
300841,0
都上车了吧,1
茅台涨停成本才会低一点,0
高开就没好事,0
抛弃幻想，冲高离场，机会难得！,1
跳空缺口还的补，没完没了,0
还不错吧，这是唯一一只重复操作，长期持有的股票。前,1
大盘暴跌和恶炒茅台关系很大，必须严惩相关责任人,1
该退场了,0
大宗交易：贵州茅台成交1109.52万元，折价1.02%（11-1,0
涌进7个亿，挂高点1599？,1
虽然我买不起你，但还是想沾沾你的光，快拉几个涨停吧,0
又套了一帮酒鬼[下跌],1
今天南水又进入茅台了，他们不把手里的票抛完，还可能,0
犹豫不决是大忌，抄底,1
今年不亏损了，先跑路，下周再说,0
不要犹豫，抄底，抄底，待涨,1
不是忠告，长线年线，大黑棒，预警，中线下跌成势，短,0
持股的，最多也就是过山车，但今天追涨的，会不会把掀,0
3几大金刚开始反弹，不要犹豫，抄底，抄底，待涨,1
好酒好酒,0
1抄底，抄底，短期震荡向上，尽管买,0
抄底，抄底，短期震荡向上，尽管买,0
40多亿干点什么不好，在这里投机。,0
没资金拉，只好先跑,1
记住 比贵州茅台强｜3倍黑马 业绩优秀 有发展前景无限,1
高开低走洗盘完毕，抢入,1
开启震荡反弹之路，大盘就靠你了。,1
高开低走，老套路了，感谢机构抬轿，50亿已到账,0
人家涨，关你啥事？你还是阴跌比较好，把机会让给别人,1
非要当天就补了缺口呗,0
预测森赫股份才8元多，3001056，50元站不住？,1
低开高走涨的心动，这高开低走跌得心痛,1
茅台货出完了牛市就来了否则：,1
那么多利好，还以为今天会一路向上，没想到来个高开拉,1
思茅,1
1500元之下大胆买入！,0
A股果然腊鸡，高开一秒就下来,1
高开低走收跌,0
都是跳水高手,0
2022年11月11日，周五雨朦胧今天全部开的是空单也不知,0
历史表明，道琼斯指数无论在怎么样的经济状态之下，道,1
快跌下来,0
拉一拉就跑！！！别再站岗放哨！！！,0
东西,1
感谢茅台,1
1540全部清仓，两天赚十万，等下尾盘回落再干。,0
演戏，有意思,1
套牢一批又一批！！,0
高开低走，又套一批追高韭菜！！！！！。，,0
报团涨不起来必定报团砸,0
哈哈,1
内资拉高，外资套现跑路。酒经理完败,0
高开低走，外围暴涨利好出货，凡茅坑带动的大盘大涨，,1
股市好不好，全靠你带动[大笑],1
这就是典型的主力用利好发套。。,0
茅台重振雄风,0
没眼光的人，永远也赚不到股票的钱,0
涨停涨停,1
有能力，有责任，有担当，有义务保证大暴跌。谁涨茶水,1
短期目标，上1600稳妥的，很多人前些日子还说我怎么怎,1
垃圾茅台指数，又要搞死个股,0
家人们看清楚了，茅台涨，大A才涨。,1
谢谢茅哥！一台14proMax,1
昨天突发奇想买了茅台，导致重仓提心吊胆的，早盘卖了,0
没有量,0
加油涨停,1
今天高开低走！！！！,0
今天能够跑赢指数的，就应该是算高手了,1
金种子[微笑][微笑]一一拥抱华润，拥有未来！华润系高,1
这是想卖给谁哈,0
哈哈，不错,1
设置了1518先走100万集合竞价。,1
你高开。。。,0
大家好！我是您的老朋友捉妖大师！今日指数高开低走，,1
布局年报远离炒高机构抱团股，关注预期高送转10只股票,1
今天贵州茅台大涨吃肉,0
I茅台，这支付程序，什么意思？我这线上付款超时就直,0
每日茅台策略，在主力当面，茅台高开四个点我就直接集,1
早评：超预期上涨，但节奏不能乱昨晚，漂亮国公布美国,0
大佬们进太安堂抢庄,0
茅老大今天板一个[兴奋],1
今天茅台不得高开5%，卧槽,0
上午高开，是逃命的机会，减仓,1
大哥今天带着小弟们往前冲。,0
贵州茅台的回归之旅,1
大盘走势：1.昨夜美股下杀，跟跌不跟涨的特性还是继续,0
严重影响经济和就业的四重压力！,1
长期看涨消费,0
准备向上突破回补缺口,1
道琼斯指数真厉害！转眼又回到3万3了，不愧是由全球30,1
牛市来了,1
热景生物凭借亮眼表现同贵州茅台、三一重工等40家知名,1
今天带领大盘往上冲？,1
贵州茅台11月10日被沪股通减持8.21万股,0
美股大涨7.35%，今天茅台涨停有希望了,1
欧美股市暴涨！牛市开启！九安医疗今天暴涨开启！连续,1
今天开瓶茅台庆贺美股大张，欧力给。,0
夕阳产业，长期阴跌到200元以下,0
贵州茅台：融资净偿还5571.19万元，融资余额206.5亿元,1
美国大涨，今天是白酒的天下了,1
什么叫做扯啊？炒股投资只有交易和不交易！买和不买！,0
有良心、有爱心、有实力得好股东[赞][赞][赞][献花][,1
涨，涨，涨今天周五暴涨！！！雨朦胧携鸡团全体成员给,1
今天要补缺口了,1
北向资金净卖出6.84亿元 抛售隆基绿能、贵州茅台,1
1600，今日小目标,1
因为10号茅台敢涨我要狠狠骂10天，如果今天11号还敢涨,0
茅台下跌对所有A股股票是最大利好，茅台今天立冬，再,1
刚来就吃肉，明天继续,0
从国内大循环到高端白酒的投资逻辑,1
茅哥明天不意思意思？带领大白马给大盘添添柴！,1
特娘的，飞天买不着，只好去狗东买海外版的，建议茅台,0
多个利好消息共振，A股迎来大反弹，3000点底部确立？,0
今夜感觉在见证奇迹，不过到底是不是我们的奇迹呢？,1
美股大涨5%，明天茅台也会大涨5%以上,1
今晚，听说公司新来的员工喜提爱车，据说还是跟着我们,1
毛台酒，我也套了，坚决不割肉,0
完了完了，满屏唱多又要大跌了,1
维持卖出评级目标价250操作建议空仓看戏[韭菜][韭菜][,0
卧龙周末解盘〔2022-11~#142-下周走势及个股分析判断,1
解开中信茅台目标3000元背后的密码！三年后不用五年就,1
怪不得今天异动，一支穿云箭,0
外围爆涨，明天是2022年最后一次进入A股低位的机会，,0
起飞,0
周边再紧张，不妨碍种花家百方来朝，高朋满座，美酒飘,1
还在持仓的，抓紧时间扯吧,1
感谢茅台，感谢宁德，感谢水泥感谢全体股民朋友们的大,1
明天茅台涨停带领大A冲击3200点,0
雨朦胧今天重仓做多，开盘抢筹，而且都给朋友们看了交,0
正在环球影城骑行，明天，把酒满上，我个人动用私人资,0
但愿四川长虹股价凄凉的遭遇，今后不要在贵州茅台的股,0
明天大概率高开低走了,0
明天发大财！,0
明天带领大盘飞,0
明天涨停带大盘上3100,0
明天拉你,0
酒低价促销原价400多元／瓶，现价59元，没有利润卖，,0
563000中国A50ETF重仓股贵州茅台：公司营销体系改革步,1
跌到1000，整上一瓶,0
别说那么废话！到时候以实际交易金额为主！涨不涨资金,0
明天应该可以走起来三个点,0
无语死了[大哭]也特么差太多了吧！玩不起就不要玩了，,0
等我把：东方，海天，歌尔，都回本了。下一个就是你等,1
茅台涨的也太虚构了，不就是一瓶酒吗，搞不懂,0
持仓10亿人民币，明天涨停有人,0
关于茅台简单理性分析：目前的市值和估值是勉强经济下,1
563000中国A50ETF重仓股贵州茅台：一系列政策利好为公,0
相对比较危险的位置。看是否突破分时前高1893。否则反,1
茅台，被严重高估的国酒,0
白酒板块既然都是周期股，凭啥还窃据A股最高价值股票,0
记录炒股赚一百万第六天很多人建议我说，你拿16万+每,0
巴菲特的可口可乐、欧洲烈酒帝亚吉欧和唐僧肉茅台最新,1
白酒这一个月都会涨，怎么下来的，就怎么涨上去。很快,1
买茅台，别较真，你要真的扒开迷雾看本质，那就是酒精,1
年底了白酒会涨，留1000手,0
每日一吼：白酒消费市场日益萎缩与全国酒企体量日益增,1
人固有一死，或重于泰山，或死于鸿茅,1
$贵州茅台(SH600519)$,0
超级品牌的铁底价格，从历史的角度看，这是安全边际的,1
如果贵州茅台能让我试喝半斤，如果我觉得喝得舒服的话,0
贵州茅台向中国青少年发展基金会捐赠1亿元,1
北水天天卖，怎么涨的起来？,1
讲个笑话，茅台见底了[呲牙],0
政治局会议→再传利好。明天，茅台稳了。,1
啥都不说  看你还黑不黑屋,0
【行业观察】白酒行业22年三季报综述：收入利润环比改,1
供销社概念,1
白酒、医疗下挫，是抄底机会么？附个人操作思路,1
A港两市强势反攻，白酒涨近5%，该加还是减？,0
看茅台，明天反攻，可能很大吖，,0
解开中信茅台3000元背后密码！价值投资必胜！！,1
500块就让你买了！你不敢买！900块让你买你还不敢买！,0
转发,0
1333是底部，耐心持有白酒基金,0
明天西安能不能去？？,0
目标1530格局1640,1
通化葡萄酒火了，通化葡萄酒股份有限公司诞生于1937年,1
快点开启连续跌停模式,0
任凭风浪起，稳坐钓鱼台！炒股不是百米冲刺，而是马拉,1
11年11亿，茅台助力寒门学子圆梦之路,1
转发,0
如果蛋饼无毒可以在茅台六百多时(再腰斩后)信它唱多的,0
目前可以话，有闲钱可以这样，1手茅台+1手片仔癀+1手,1
茅台股价大跌，这些白酒却偷偷上涨,0
茅台今天的走势有点波涛汹涌,1
茅台酒太难抢,0
茅台涨了，大盘跌了，很奇怪[俏皮],0
今天茅台又跑了几个意呀？,1
策略：攻防兼备两面发力，双向组合越做越吉，每天布局,1
每次上涨都是出逃的机会，不要轻易接飞刀，扎手呀！[,0
如果今天不是老茅强拉着，早就破3000点了！,0
贵州茅台：拟向中国青少年发展基金会捐赠1亿元,1
路过。。。。。。,0
明天上1500，下周到1800,0
贵州茅台成交额居首，信创持续回调，这些板块明日有望,0
！让你上车！你都不敢！闷屁都不放一个！没种,0
先回到1600，再说反弹，现在信心严重不足了,1
1436再买一百万，等下翻红走人昨天的一百万，恋爱上了,1
五年也许三年茅台三千，五粮液五百必将踏在脚下！,1
不值七百，谁在炒呢,0
如果八仙没空，就让我成为第九仙，或者赐我一段时间的,0
600519会跌到448.28元,0
2022.11.10 复盘,0
保险王者，中国人保！新能源汽车保险暴利！,0
贵州茅台：公司向中国青少年发展基金会捐赠1亿元,1
咱不吹牛行不行！科创板从建立之初到现在成为多少散户,0
凭什么要买茅台，同样的业绩，市盈率只有0.5的股票都,0
老刀：茅台再向下调整一哈，宏观上讲不是坏事！,1
茅台明天不停涨公告：必将五百元踏在脚下时间最长不超,0
重大宣布，从今日起，没意外，更新一个专栏，每日茅台,1
听一个朋友的1457下午又加了一百万，看它跌不下去了。,0
贵州茅台与中远海控，若真要是同属周期类，因双方股价,1
巴菲特都在亏的产品，你有买到吗？,1
我不服茅台，到处骂茅台，如果别人跟着我一起骂，会不,0
1.85万亿，也就值1800亿，断崖式的下跌，1475元，跌到,0
均线都空头排列了，为什么还有人买入？,1
继续吹啊！喝酒就可以了！,0
1.贵州茅台，上市22年，累计回报32188%，年化收益率32,0
我只知道，地主是自己开的大卖场。这种雄市，只要出现,0
2000以下，别浪费这次机会,1
歇息两天，然后继续拐头向下，直逼1000元大关去,0
忽略一次性偶发不可复制的虚幻泡影，才能发现大牛股。,1
5个亿就1个点，下跌自由落体，上涨小鸟吃米。[赞][赞],1
一千八进去的主力已经亏得伤痕累累，三百元左右抄底的,0
今天没有茅子大盘不就破3千点了,0
我出个上联，欢迎高手对出下联。。。白酒啤酒葡萄酒高,1
卧龙藏虎的地方，每次主力拉升自救都是获利了结机会，,1
500左右合适,1
贵州茅坑合理价格三百,0
茅台要跌破三条线，来到270左右，市值略高于所有者权,0
主力不做人，今天差点被甩下车,0
茅台又现重大Likun，1200并不遥远还要加息200基点？有,0
布衣在300204和603029两只票，两天赚的手发软，我的60,0
11.10最新加减仓单，减榜第一名要哭了，快来看看你有,0
白酒低开高走，机会来了？基金赛道接下来这样做,1
不错，再回来一次,1
分享：买基金五年总结的七条血的教训，看完少亏10万,1
这票就是一个搅棍,0
今天的盘面看得懂吗？上面有大单抛，就会有资金把大抛,1
真佩服还敢买进的人[大笑],1
茅台之前长的太高了，泡沫太大了，进来的基金和机构太,0
深圳土地征用+医疗教育云+平安入驻重组---快讯【纲领,0
250周均线跌破凉透,0
涨不动了吧,0
磨底是未来一个月贵州茅台的主节奏,1
软软们的最爱,1
老把戏[得意],1
茅台这次不跌倒1380坚决不接,0
一个诱多又骗了不少人,0
好不容易红了，又被轧下去了,0
今天茅台不暴跌，说明我没有战友，这样骂人时就不用顾,1
开始大跌。。！，。？,0
拉高后抛售才是本次反抽的的真正意图,0
快拉倒吧！你整天的护盘不让指数跌，到底为了啥？,0
记录赚100万第三天很多人说我这样6年后赚不到一百万，,0
每一次见红，都是逃跑的机会，流污血的时候，跑不赢了,0
布衣要鉴证600519跌到400至500元历史！,0
反正市场没有新钱入场，看着机勾每天买买然后卖卖，上,1
我觉得这货只是个反弹，大概率还会有调整新低,0
它跌你别这样，孩子们都看着呢[微笑],1
年轻人不爱喝白酒你拿什么支撑,1
寿仙谷603896，全市唯一一个毛利可以和茅台比肩的公司,0
看样子有点止跌了，想干一手试试[笑哭],1
快翻上去,1
举杠玲基金继续稳定600519，布衣昨天早盘集合竞价买入,0
随时像歌尔那样开启连续跌停，买的人要有心里准备！,0
很多大盘股这周和下周都没什么交易机会，有的要跌到月,0
有缘分会有1500的！有办法,0
茅台明天涨不停公告：年轻人吃茅台冰淇淋！见证三千元,0
下午还是有可能涨停,1
基金发得出茅台才有希望,1
今天买入了100股玩玩,1
茅台稳了大盘指数涨反转！,1
上证50茅台每股盈利第一，每股盈利第二的竟是中远海控,1
脑子坏了啊！！不吃茅台吃神仙水600189,0
国台张春新：审时顺势、自信自强、守正创新、穿越周期,1
大盘看你脸色呢，你不能硬一点,0
天天喝白酒肝都酒精肝了，喝上寿仙谷603896的铁皮石斛,1
《一江春水向东流》,0
今天下午还跌不,0
给茅台泼一盆酒,0
"珍惜三千点附近的位置,错过不再有,只适合长线投资的朋",1
你劲呢往上整啊,0
全世界的股市行情都看着茅台的表现,1
知著而笃行.宁静而致远.—-本杰明.格雷厄姆说“如果公,0
洗盘绝对洗盘！哈哈哈哈哈哈哈哈[大笑][大笑][大笑][,1
茅台今天必须红，明天暴力拉升，让踏空咱们资产得机构,0
空方的主要动能来自茅台酒,1
走的这么弱啊。,1
贵州茅台股价重回1500元 北上资金抢筹五粮液 年末白酒,0
今天就看你救场了。,1
600519:贵州茅台第三届董事会2022年度第十一次会议决,0
反弹为了更好的套人,1
套人的,1
快点下来休息下,0
全指望你了,1
难怪今天盘面这么差，这货还在这里蹦跶，早点回去吃饭,0
沪深股通十大成交活跃股（11-04）,0
茅台一涨大盘跌，茅台一跌大盘涨,1
跳水喽,1
上不去了,0
又可全部换到森赫股份301056才8元多,0
香不动了吧,0
A股靠你表现了,1
茅台拉高这会儿又跑了几个意啊？,1
又在拉茅台，要不要点脸[笑哭],0
今天怎么感觉诱多的嫌疑呢,1
认清茅台股价事实,1
茅台女朋友卖早了，不过也是大肉，认知问题。,1
喝酒出去玩600035楚天高速观察一段了怎么样？,1
坐过山车就是茅台了吧观望者有钱人投资的股票,1
必然大暴跌，保证明天大暴跌,1
茅台拉高出货打压其他板块有两个目的。一，赶资金去接,1
茅台拉高出货打压其他板块有两个目的。一，赶资金去接,1
垃圾没跌到位，下午还的跌,0
茅台的机构快去众泰汽车，特斯拉和一汽多方联合重组，,0
这酒已喝不起了,0
这会涨不动了吧,0
拆股，提价,0
机构控盘茅台等几个大盘股就控制上证指数[主力][主力],0
这货一涨大盘准绿,1
单骑救主啊，牛,1
1456.4给我洗出去了。,0
看样子涨不动了哈,0
7哥说了，160的净资产，等过几年跌到200都嫌贵,0
工业母机，制造强国,1
还有50亿的货，没出完，至少12个跌停4,0
强弩之末,1
1462反弹大阳线的收盘价，多头选择在这个位置做一个反,1
可以啊茅哥,0
靠你大爷，，你怎么能涨,1
消费要想起来还真得靠疫情结束,0
不信你还能涨？？？,0
套住跟风机构，算你狠,0
富时A50也够拉几。跌到指数上升通道上轨，就反弹那么,0
中午喝它，不想喝茅台！[大笑][大笑][大笑],0
1600接盘的无力吐槽,1
主力进来了干,0
庞大集团，金科股份，铁建重工，中国重工，抄底,1
护盘遮羞,0
玩命砸啊,0
让茅台直接退市就好了，让它任由发挥肯定要玩花样,1
这白酒绑架了指数啊，完全跟着这里在动,1
当年60pe抢着要，现在30pe抢着卖，哈哈，中国的基金经,1
以前那些人说白酒死万物生，却不知道白酒死了，其它死,0
外资天天出[滴汗],0
贵州茅台VS青岛啤酒，五年后，十年后的结果（准不准立,1
1468走了昨天的100万，还不错，又是大赚，,1
这大盘子趋势向下，不是那么点资金能扭转的,1
这股严重低估年底至少要上2200,0
现在的茅台30倍估值，不贵，也不便宜，基本是个合理的,0
不是酒支撑着，大盘要跌成狗,0
看来还是汾酒的主力给力啊,0
反弹就可以跑路了，不看好前边，现金才是最安全的,0
提个问题，为啥茅台带头大哥，这把反弹，反而幅度最小,0
给个发财机会呗,1
不能涨！你涨！永无牛市！,1
事实明摆着，贵州茅台跌，会跌得大盘也跌！是绩优股的,0
啥时候能冲上两千,0
自己骗自己,0
茅台都表现不好大盘也就绿油油了。,1
歌尔为什么直泻三千里，就是要靠人家，看人家的脸色。,1
好磨人吧,1
st御银，准备起飞,1
拖累大盘的大泡沫！垃圾！,0
高位的都崩溃！因为不兑现！那就是个数字！机构抱团也,1
炒股不看月线等着倾家荡产！未来走势参考歌尔股份[面],1
一瓶破酒值这个价？,1
茅台起，万物生。,1
老衲掐指一算此股要跌到六百方可止跌，慢慢阴跌路三年,0
看着估计是涨不动了哦,0
美联储埃文斯释放强鸽派信号：是时候放慢加息速度了,1
百闻不如一见！完全是华润的格局与做派！一一一一成都,0
继续派发,0
市场真正的大底就是茅台跌破1000元大关才得行！！！[,0
坚定持有，加油,1
茅台公司应增持,0
玩了个寂寞，原价买原价卖，亏点手续费,0
酒的行情是北向推起来的，茅台成本北向不到300，现在,1
撑住了，可以涨了，加油,1
建议取消茅台权重指标股资格！,0
人间的酒，奈何桥上的孟婆汤！忘了人间的欢乐，忘不掉,1
感觉有点涨不动哦,0
茅台不死，跌势不止,0
四季度白酒业绩大增，你也别拖后腿,0
面对业绩出现滑波的局势，面对疲软市场销售，高价销售,1
估计有是骗炮吧,0
实地看了成都糖酒会以后微笑微笑微笑得意得意得意一一,1
糖酒会，双11，我在成都等你们哦,0
茅台1450不是底，450才是你真正的价值[摊手][摊手][摊,1
月K888元才是你的家[下跌][下跌][下跌][下跌][下跌][,1
临近年关，咋天超级力量又在-亿-亿逢低扫货，16支百亿,1
问君能有几多愁？借酒消愁愁更愁。移仓换股，千红制药,1
今天大量散户抄底进来了，你懂的[韭菜][韭菜][韭菜][,0
一直买买买，买到31块，600529股票代码和茅台600519，,1
垃圾玩意涨啊，天天环保,0
a股龙头领跌白酒,0
新冠医药检测里面的茅台—泰林生物！沪深两市唯一的NC,1
加油，都上车了吧,1
贵州茅台：公司向中国青少年发展基金会捐赠1亿元,1
冲呀,1
快过年了，茅台飞的要比猪高，破5000了,1
过1450就牛X了,1
今天应该收小阳,0
又要跌回去吗，,0
茅台必跌，已成大势所趋、全股民共识！,1
双十一快到了吗？基金群都一个个举白猫冬了，主力们什,1
下一个龙头是浪潮科技与智微智能,1
开始散户介入时代，危险，忠告，,1
美股涨也跌，美股跌也跌。你想干嘛,0
北向继续卖出茅台，持仓再创四年来新低北向资金今日净,1
一壶老酒解千愁！喝到老,0
900元,0
茅台都已经跌到飞天茅台的批发价了。[哭],0
中国经济风向标是房产，看看多少人在跑路就知道了，谁,0
人要有信仰，就是一定会跌倒净资产164元附近，不达目,1
废无东西,0
完了,1
希望此股涨的，麻烦多喝点茅台。请不要在公共场合乱叫,1
昨天缩量，证明很多大资金没跑出去的，怕什么,1
今天不用找打压出货的借口，因为纳斯达克跌了！道琼斯,0
还是那句话1000必破,1
问君能有几多愁，借酒消愁，愁更愁！移仓吃药拉升，千,1
上月跌1个月，这月涨2天又踏马都跌回去了,0
中锐股份002374旗下贵宴樽小茅台荣获2022国际金奖。[,1
咋没成交了,0
现在公募不买白酒了，都是私募买，凉凉,1
贵州茅台最后一跌，市盈率不足30倍,0
这是要干啥呀,0
下周8元时代来袭，准备好子弹！,1
看谁跑得快。,1
涨一点够跌好几天,0
最后一杀，抢,1
差不多行了,1
真的是连跌一星期,0
完美的数,1
开盘1444,0
杀猪刀明晃晃,1
这股价,1
这个开盘价很好,1
茅台股价今天会跌至1420企稳收盘。可以阶段性加仓博反,1
3000保卫战又开始打响，[大笑],0
垃圾,0
1444？,0
今天跌破1400,0
又要开盘了，又要跌了,0
我卖空你们随意,1
又死囚了,0
之前涨了个寂寞，全跌回去,1
会想海康一样，跑完嘛？,1
建议还是跑吧，没有低,0
今天靠你守3000点,0
茅台明天涨不停公告：不用三年茅台三千元必将踏在脚下,0
茅台几乎报收在上午最低点。1458元。,1
每一次反弹都是茅台减仓的机会。,1
茅台1000元以下未来可望，3000元还是别指望了！现实点,1
今天看什么？可关注农业食品酒肉、基建光伏、大飞机！,1
与其在茅台亏不如去众泰，各路游资合力，那可是特斯拉,0
12万资金已到位，能买一手茅台吗?,1
逃命，就是胜利。,1
跌吧！黑色星期四来临！,0
1461.88再进100万，1488已清昨日100万，再次大赚。,1
雪崩开始歌尔股份融券做空[卖出][卖出][卖出][卖出][,0
2022-11-09北上资金数据观察,1
工作日已经不能或者不好喝酒了，怎么大家醒不来！,0
短线高手都是这么操作的，学习起来吧！,1
“勇创”新消费 茅台掌门人丁雄军的新任务来了,1
今天拉升了,0
跌到800再看吧,0
杀一只茅台可以救1000只市值20亿左右的小盘股，这是好,1
周四，周五，继续下跌！！！！！！,0
白酒好喝就行了，看重品牌为啥不买爱马仕？？,0
都去厚普股份看看，氢能源龙头，奋斗哥11月6日发布，,0
到1000才有支撑,1
上周四茅台大涨到1500的上方时，雨朦胧要短线朋友们迅,0
底部区域换手300000亿，小姐姐致A股1.8亿投资者，上证,1
抢筹了啦，兄弟们,0
喝不起茅台酒，只能喝点茅台镇酒[大笑],0
同志们大家好，同志们大家好，我是英大证券财经分析师,1
贵州茅台11月09日被沪股通减持23.35万股,0
茅台必破1300，大家拭目以待！,1
小姐姐致A股1.8亿投资者，上证指数3048.17点，投资者,1
今天是不是该上攻了？！还是继续震荡亦或是再继续挖坑,0
轮番杀价值投资龙头白马股了，要杀众多基金散户了。。,1
贵州茅台：融资净买入1.03亿元，两市排名第八（11-09,0
茅台又现重，1200并不遥远还要加息200基点？有投行开,0
2023年酿酒行业趋势量化分析报告,1
老刀：“三力态”走形与茅台股价大跌【热点追击】,1
安静于自己的世界，相信，那些刻在记忆里的温良，都会,1
中锐股份 002374 旗下贵宴樽小茅台酒获国际金奖。花间,1
由于中锐股份002374旗下的（小茅台）贵宴樽酒营业收入,1
形势急huai,1
500元，指日可待,0
酒类企业上市本身就是个错误，炒得这么高，那就是错上,1
追求卓越，精益求精！省中医专业调理手法配合新白马寺,1
今天很关键,1
福寿康始终引领业界前沿理论的发展要求，始终维护业界,1
茅台好香，满大街都漂着酒香。,0
值个百二八十的,0
总感觉要破1333！心里不安！,1
2至3百是合理区间,1
今天大盘需要老茅，调整结束，上攻5%,1
这货计划附近1300建仓1手[笑哭],0
1500[哭]900[哭][哭]600[呲牙][呲牙][呲牙],1
鸡精都是股东多久了,1
茅台，根本不值钱，纯炒作，基金报团,0
首次覆盖：茅台酒与系列酒双轮驱动，主动营,1
早都有人1600进1800出了，现在跌1400没意思,0
明天二次探底破1400,0
谁在胡说八道宁德时代红了？宁德时代的股价,1
今天加仓白酒，大盘没有白酒不行呀,0
你跌！才有牛市！,1
还有1.8万亿，太费钱了。,0
贵州茅台此股不破1000不言底，破了1000到了,0
明天破1400[旺柴],0
早点跌下来，这样我就不用半夜发帖了，茅台,0
大家抄底房地产[赞][赞][赞],1
连续两日缩量阴跌，多头在打什么算盘？（11,0
茅台大跌，外资为何减仓A股？,0
这波能到多少..,1
酒与车负相关，酒跌，汽车涨，汽车涨，车位,0
我从不买茅台，酒和股票都不买。因为什么我,1
$贵州茅台(SH600519)$,0
只是让买茅台的人亏钱已经很仁慈了,1
白酒的长期逻辑还在吗？现在可以布局了么,0
茅台不跌大盘不涨。,1
持股待涨,1
要走第二波下跌了,1
这个切得向下走那，不是说有什么臭味吗,0
2023年，白酒企业将迎来艰难几年？,0
买茅台的散户都是赌徒心里,0
中信喊毛台上三千，现价这么便宜了怎么不买,1
2022年11月9日，今天119，有几位群友说今天,0
90%的毛利就是茅台的原罪，如果你准备抄底,0
白酒板块确定性仍较强，消费需求或将推动国,1
白酒股就是毒瘤，祸害大盘。,0
要想往上拉，就只能下破1300，才能激起大伙,0
出水芙蓉，不破起始价，中短长线，多方力量,1
现在总体就是:按下葫芦浮起瓢！。。。[想一,1
三角理论,1
茅台股价从30多元涨上千回到千元之下都还赚,1
11月7日明日回调概率加大，短期回调仍是机,0
毛台庄布局炒低价股了，3元以下。这个月炒,0
茅股调整，之江生物新冠病毒核酸检测试剂虽,1
吹吧，接着吹！一个月跌了27%，还不如拿着,0
A股调整，还没结束,0
百花齐放，华山论剑,1
兄弟们，明天，信创龙头，国脉科技，王者归,1
贵州茅台史诗级大反弹，半天涨了60元/股，,0
11年11亿：茅台助力21万余莘莘学子走上“无,1
每一波行情中的’大牛’最终变成下一波行情,1
歌尔股份大跌贵州茅台大跌伊利股份大跌招商,0
隔夜美股普涨，周二A股如何运行？（11.08）,1
隔夜美股普涨，周二A股如何运行？（11.08）,1
惊爆千亿市值股9个月亏损上百亿！太惨！暴雷了！百济,0
全球机构都在跑,0
11月4日-复盘-太狠了，两个信息引爆市场，回顾本周收,0
11月券商金股出炉！贵州茅台“遇冷”，多股同为私募基,0
一旦茅之类大面积腰斩，肯定带坏指数，但指数是国家金,1
茅台的步伐，五粮液跟得上吗？,1
2018年披着价值股外衣疯涨的票，不少已经出现跌破二次,0
放量长阳后该撤退还是进场？,0
现在的抱团白马 就是07年的五朵金花 15年的中小创市梦,1
茅台是扛旗的，必须牛，A股才有希望,0
转发,0
老夫再说最后一次，每一次反弹就是你逃命的最后机会，,1
年轻人喝白酒的的确少了！白酒市场会萎缩是确定的事情,0
我明天还是要卖空你们随意,0
九零后，零零后，还有多少人钟情白酒，茅台以往行情不,1
茅台是概念股，最多也就值300元,0
一年之内必见1200，立贴为证！！！,0
炒股10天终于悟道了。,0
转发,0
加速,0
650,0
证券红周刊:灵魂烤问贵州茅台净利润增幅难以达到市场,1
白酒茅台2018年估值20倍，历史最低估值8倍。现在估值,0
茅台和腾讯，抄底选哪个？选中国平安吗,0
600519:贵州茅台2021年年度权益分派实施公告,0
最好跌入茅厕,1
本轮反弹还有两天,0
抱团终将崩塌！炒股不看月线等着倾家荡产[韭菜][韭菜],0
茅台起不来，白酒也起不来。甚至茅台起不来，大盘股都,0
kpdd,0
白酒板块确定性仍较强，消费需求或将推动国货整体增长,1
虽然散户做不起茅台，我看了茅台股吧里面很热闹，不少,1
现在买茅台就像2019年买房的人下场一样,0
明天又可以加速砸盘了,0
茅台崩，大盘崩。有啥好说的,0
今天杀002241歌茅，明天杀600519台茅，主力每天杀一个,0
明天减仓中农联合！狠狠的干九安医疗还有茅台200股,0
1333元，空头最后的疯狂！茅台1333，落在我手里，你还,1
本团队坚定不移卖空,0
明天还是继续卖空,0
茅台倒了，撤退吧！1000以下见,0
茅台企业别墨迹，茅台酒宣布涨价,1
北向资金今日净卖出6.84亿元 净卖出隆基绿能3.59亿元,1
白酒回踩后可能还有拉升的，它与大盘共进退的啊！,0
管住手管住手，茅哥还有大跌，[想一下],0
大家注意1488.88,0
中国基金的滥抄作业不学无术在歌尔股份贵州茅台上赤裸,1
布衣现在想管理层突然宣布取消600519A50资格，会来几,0
守住30线不赔钱[旺柴][为什么][俏皮],0
$贵州茅台(SH600519)$,0
1460/1333=1.095。涨9.5%。还能涨，目标价3000元不动,1
转发,0
贵州茅台价格还有继续下跌的空间,1
昨天1484进来进了这只垃圾股,0
茅台儿酒捐款买名声，义薄云天有担当。一年利息挣10亿,1
自选那么多涨停，我怎么就不买中一个呢？为什么啊,1
贵州茅台下跌对于股市来说不是利空是利好成就了信创供,1
你听段大道的！他几百亿身家，拿点蝇头小利跟你玩，加,1
按分红利率算，茅台也就值600到800之间，况且酒精与疾,1
买茅台的人亏钱不冤,0
